x_var,y_var,SPECIES,PROJECT,n_ok,lm_slope,lm_se,lm_t,lm_p,lm_R2,lm_significant,dw_stat,dw_p,acf1,pacf1,acf_sig_lags,autocorr_flag,gls_slope,gls_se,gls_t,gls_p,gls_rho,gls_AIC,used_gls,status,note
cal.yr,RECmean,ADPE,COPA,30,-0.010511982505005549,0.002594287758985402,-4.051972441606352,3.654905142034292e-4,0.36963174833525014,significant,0.9204914121940266,2.5619311538102124e-4,0.5089261988755116,0.5089261988755117,"1,2",autocorr_detected,-0.011144101182586432,0.005274476709738245,-2.1128354139873484,0.04366044961226858,0.6451025970380948,-30.659379697946115,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,RECmean,CHPE,COPA,12,0.011023526746963252,0.007857662782992686,1.402901479918792,0.1909232064173898,0.16444775758487384,NS,1.3696130664787833,0.059294918727617614,0.21871261178190327,0.21871261178190327,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
cal.yr,RECmean,CHPE,CS,17,0.0027801899754901715,0.0050474271777520355,0.5508132911247627,0.5898719224105597,0.019825357451421152,NS,0.8310953454409893,0.0010321897984239673,0.5170225957651081,0.5170225957651081,"1,5",autocorr_detected,-0.0034003131054576863,0.014234937490742653,-0.23887095448567988,0.8144385028453416,0.85699774515417515,-18.09813117634186,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,RECmean,GEPE,COPA,31,-0.0010567426439516774,0.003232520707541616,-0.32690978328035125,0.7460840574287086,0.003671642000012069,NS,1.6183625718291232,0.09951155716851226,0.17075807259387268,0.17075807259387268,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
cal.yr,RECmean,GEPE,CS,16,0.0017887091176470578,0.006601148160775516,0.2709693941238423,0.7903687914748395,0.005217238562517608,NS,2.5685889981250654,0.8155861267622537,-0.3490494158929611,-0.3490494158929611,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
cal.yr,rec0_mean,ADPE,COPA,30,-0.05401733775772433,0.014929413284195454,-3.6181822238726595,0.001157741824874177,0.31858960146189325,significant,1.0504175140849636,0.0012746824193164235,0.45146336357776806,0.45146336357776806,1,autocorr_detected,-0.05508377654682503,0.027190404618954674,-2.0258535067339762,0.05240431631499926,0.5686053012290299,70.1235686056806,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,rec0_mean,CHPE,COPA,12,0.12400415324777743,0.06606288639452572,1.8770622964795707,0.08995739264853803,0.2605389576596481,NS,0.9458995142534512,0.006076447879828769,0.2906122147594105,0.2906122147594105,none,autocorr_detected,0.2323548388427674,0.2316919499503954,1.0028610786542818,0.3395768501228221,0.9999868199071632,35.15974995767503,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,rec0_mean,CHPE,CS,17,0.011797188259238707,0.033762786200172375,0.3494139431886838,0.7316355851178384,0.008073626255198382,NS,0.8446993719904968,0.001184734569827536,0.5031979477476483,0.5031979477476483,"1,5",autocorr_detected,-0.036032256076578596,0.0972524153388407,-0.37050242866500843,0.7161879229905372,0.8618633586121791,39.13149419519394,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,rec0_mean,GEPE,COPA,31,0.0030615011531479903,0.021549318955496062,0.1420695085292785,0.8880075222112034,6.955071487806049e-4,NS,1.4949274829155144,0.04978148809999578,0.2336868856218464,0.2336868856218464,none,autocorr_detected,0.0076795057118224696,0.02967954013339703,0.25874746297639134,0.7976578415803963,0.324337078734855,102.78515435396693,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,rec0_mean,GEPE,CS,16,0.021294144642800644,0.04761086638829955,0.4472538783296268,0.6615334934065138,0.014087008739597765,NS,2.5218453200467033,0.7872125911343926,-0.3291129994586068,-0.3291129994586068,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
cal.yr,index.REC,ADPE,COPA,30,-0.06906114619670786,0.017043834130651067,-4.051972441606351,0.00036549051420343097,0.3696317483352502,significant,0.9204914121940264,2.561931153810204e-4,0.5089261988755118,0.5089261988755118,"1,2",autocorr_detected,-0.07321401079540388,0.03465201780991569,-2.112835425544935,0.04366044854228239,0.6451025943754944,74.75930382523474,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,index.REC,CHPE,COPA,12,0.104811146920679,0.07471026898249905,1.4029014799187929,0.19092320641738958,0.1644477575848738,NS,1.3696130664787827,0.05929491872761745,0.2187126117819034,0.2187126117819034,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
cal.yr,index.REC,CHPE,CS,17,0.027883059338868747,0.05062161677676928,0.5508132911247619,0.5898719224105602,0.01982535745142115,NS,0.8310953454409895,0.00103218979842397,0.5170225957651082,0.5170225957651082,"1,5",autocorr_detected,-0.03410239350130093,0.14276492305988775,-0.2388709549263406,0.8144385025098974,0.8569977462167737,51.06687033509699,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,index.REC,GEPE,COPA,31,-0.006664459782585155,0.020386235357385613,-0.32690978328035075,0.7460840574287091,0.003671642000012074,NS,1.6183625718291232,0.09951155716851226,0.17075807259387274,0.17075807259387274,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
cal.yr,index.REC,GEPE,CS,16,0.015171430042116522,0.055989459957911915,0.2709693941238423,0.7903687914748395,0.00521723856251761,NS,2.5685889981250654,0.8155861267622537,-0.3490494158929612,-0.3490494158929612,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
cal.yr,index.rec0,ADPE,COPA,30,-0.06411578251296703,0.01772044041616616,-3.618182223872659,0.0011577418248741801,0.31858960146189336,significant,1.0504175140849636,0.0012746824193164235,0.4514633635777679,0.4514633635777679,1,autocorr_detected,-0.06538158775839895,0.032273567860317896,-2.0258555868807164,0.052404089942294896,0.5686047536648539,79.72115582454047,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,index.rec0,CHPE,COPA,12,0.1319258287717112,0.07028313818840112,1.8770622964795702,0.08995739264853808,0.2605389576596479,NS,0.9458995142534511,0.006076447879828768,0.29061221475941057,0.29061221475941057,none,autocorr_detected,0.24719820975700002,0.24649314166436648,1.0028603963902314,0.33957716355923484,0.9999870467041092,36.39824600635683,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,index.rec0,CHPE,CS,17,0.01779361667344433,0.050924174665336004,0.3494139431886839,0.7316355851178384,0.008073626255198372,NS,0.8446993719904968,0.001184734569827536,0.5031979477476483,0.5031979477476483,"1,5",autocorr_detected,-0.054347199795930966,0.14668513793413343,-0.37050242827146324,0.7161879232776489,0.8618633561946857,51.460850970202365,TRUE,ok (GLS AR1 used due to autocorrelation),NA
